CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AveMonthSpend,BikeBuyer
20156,,Jay,L,Madan,,5868 Clayton Road,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0123,4/19/1977,High School,Manual,M,S,0,2,0,0,11661,51,0
26983,,Adriana,,Vance,,Am Gallberg 6786,,Berlin,Nordrhein-Westfalen,Germany,14197,1 (11) 500 555-0153,3/22/1973,Bachelors ,Skilled Manual,F,M,1,0,1,1,61201,61,0
13539,,Roger,,Guo,,2759 San Gabriel Dr.,,London,England,United Kingdom,W1V 5RN,1 (11) 500 555-0111,4/14/1959,Graduate Degree,Clerical,M,S,1,0,0,3,76883,75,1
14059,,Rodney,C,Ramos,,5566 Brook Way,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0186,12/22/1965,Bachelors ,Professional,M,M,1,4,5,5,145976,166,1
13514,,Lindsay,,Luo,,Kappellweg 613,,Eilenburg,Brandenburg,Germany,4838,1 (11) 500 555-0189,2/11/1942,Partial College,Manual,F,S,1,1,0,3,17735,37,0
12586,,Kellie,A,Hernandez,,8248 N. Ranchford Court,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0138,4/24/1979,High School,Manual,F,S,0,0,1,1,24582,42,1
17003,,Joanna,M,Dominguez,,757 Ptarmigan Drive,,Berkeley,California,United States,94704,625-555-0168,10/28/1963,Bachelors ,Professional,F,S,0,2,2,4,71425,54,1
28131,,Todd,G,Zhu,,2071 Concord Blvd.,,Burbank,California,United States,91502,337-555-0113,4/9/1973,Partial College,Professional,M,S,0,2,0,0,109664,79,0
17743,,Gerald,,Gomez,,5900 May Rd,,London,England,United Kingdom,SW8 1XD,1 (11) 500 555-0132,9/14/1961,Graduate Degree,Clerical,M,S,1,0,0,3,58185,69,1
23531,,Alexis,M,Powell,,8208 Alhambra Ave.,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0147,10/19/1960,Partial College,Skilled Manual,F,S,0,1,0,1,64113,49,1
16159,,Mindy,,Goldberg,,9152 St. Patricia,,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0153,6/21/1969,Graduate Degree,Management,F,M,1,0,0,1,100374,55,1
12277,,Beth,A,Ortega,,4698 Royal Oak Rd.,,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0194,4/22/1969,High School,Manual,F,S,1,0,2,2,20533,49,1
28983,,Sean,,Lopez,,660 West M Street,,Bellflower,California,United States,90706,824-555-0128,7/28/1941,Bachelors ,Management,M,S,0,2,0,4,92756,68,0
18753,,James,Y,Moore,,9293 Mt. Washington Way,,Portland,Oregon,United States,97205,116-555-0196,5/19/1975,High School,Skilled Manual,M,S,1,1,0,0,46896,66,1
20547,,Ethan,,Chen,,5960 Cross Road,# 20,Newton,British Columbia,Canada,V2M1N7,911-555-0117,9/7/1953,Partial College,Professional,M,M,1,1,3,4,98953,116,1
29125,,Andrea,D,Reed,,8565 Marie Drive,,Yakima,Washington,United States,98901,912-555-0135,12/10/1974,Partial College,Professional,F,M,1,2,0,0,79962,55,0
17821,,Marvin,M,Gill,,3484 Springer Court,,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0193,9/20/1964,Bachelors ,Skilled Manual,M,M,1,0,0,1,70103,84,1
22165,,Aaron,L,Perez,,749 Ida Dr.,,Glendale,California,United States,91203,143-555-0143,11/1/1976,Partial College,Skilled Manual,M,M,0,2,0,0,88335,82,0
17586,,Cassidy,A,Patterson,,3844 Lodge Drive,,Langford,British Columbia,Canada,V9,634-555-0176,6/27/1967,Bachelors ,Professional,F,S,1,1,0,0,63492,48,1
27547,,Kevin,C,Hill,,5146 Shadow Falls Drive,,Torrance,California,United States,90505,330-555-0168,8/3/1960,High School,Skilled Manual,M,M,1,2,2,4,47870,93,0
29476,,Elizabeth,,Bradley,,Nonnendamm 2,,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0177,7/3/1959,Partial College,Manual,F,M,0,1,0,2,18670,48,0
11830,,Taylor,N,Garcia,,6986 Ida Ave.,,Lincoln Acres,California,United States,91950,301-555-0163,1/15/1969,Graduate Degree,Professional,F,M,1,0,0,3,119289,54,0
29212,,Jocelyn,,Gonzales,,2348 Fruitwood,,Marysville,Washington,United States,98270,757-555-0163,12/15/1965,Bachelors ,Management,F,S,1,4,1,4,105873,65,0
23767,,Arianna,K,Bennett,,3228 Pembroke Dr,,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0151,7/26/1971,Partial High School,Manual,F,S,0,2,0,0,18473,42,1
16455,,Deb,A,Moreno,,"99, rue du Départ",,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0144,8/13/1911,High School,Manual,F,M,0,2,0,4,10196,22,0
23371,,Katherine,L,Roberts,,6888 Niagara Court,,Edmonds,Washington,United States,98020,139-555-0113,2/16/1963,Graduate Degree,Professional,F,S,1,0,2,3,98649,64,1
15315,,Katherine,S,Bennett,,5979 Lynwood Drive,,Renton,Washington,United States,98055,739-555-0110,10/17/1946,Bachelors ,Management,F,M,0,1,1,4,89635,62,0
11338,,Frank,F,Navarro,,Buergermeister-ulrich-str 2987,,Bonn,Nordrhein-Westfalen,Germany,53131,1 (11) 500 555-0139,8/10/1961,Graduate Degree,Clerical,M,M,1,0,0,1,58637,76,1
21018,,Sheila,C,Serrano,,501 Arcadia Place,,Birmingham,England,United Kingdom,B29 6SL,1 (11) 500 555-0157,7/23/1960,Graduate Degree,Clerical,F,M,1,0,0,3,69458,50,0
16958,,Pedro,E,Torres,,1409 Coachman Pl.,,Cliffside,British Columbia,Canada,V8Y 1L1,580-555-0194,11/2/1971,Graduate Degree,Professional,M,M,1,0,0,1,99153,83,0
20258,,Katelyn,,Ward,,5854 Baird Court,# 212,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0169,4/24/1963,Bachelors ,Professional,F,S,0,1,0,0,78657,49,0
14058,,Johnny,,Anand,,9318 Hawkridge Terrace,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0132,6/14/1965,Bachelors ,Professional,M,S,0,1,0,0,106033,75,1
11664,,Alyssa,L,Morgan,,6751 Yosemite Ct.,,Burlingame,California,United States,94010,144-555-0113,2/9/1970,Graduate Degree,Professional,F,S,1,0,0,4,107993,51,1
20693,,Zachary,L,Perry,,5545 Clown Court,,Yakima,Washington,United States,98901,375-555-0149,9/10/1965,Graduate Degree,Professional,M,S,0,1,0,0,115558,74,1
16796,,Kaitlyn,F,Martin,,6396 Pueblo Dr.,,Sedro Woolley,Washington,United States,98284,463-555-0176,6/5/1948,Partial College,Professional,F,S,1,1,1,2,69375,49,1
15070,,Alfredo,N,Navarro,,"1103, rue Lamarck",,Paris,Seine (Paris),France,75019,1 (11) 500 555-0131,4/9/1969,High School,Manual,M,S,1,0,2,2,15712,75,1
19469,,Valerie,J,Cai,,"20, boulevard d´Albi",,Paris,Seine (Paris),France,75007,1 (11) 500 555-0167,2/14/1963,Partial High School,Manual,F,S,1,2,2,3,22415,51,1
24158,,Omar,,Deng,,"95, rue de Terre Neuve",,Lille,Nord,France,59000,1 (11) 500 555-0138,8/15/1943,Partial College,Manual,M,S,0,1,0,3,27809,62,0
26465,,Andrea,,Evans,,5010 Orange Street,,Lincoln Acres,California,United States,91950,954-555-0143,6/5/1941,Bachelors ,Management,F,S,1,2,0,3,63685,44,0
14235,,Larry,T,Alvarez,,5679 Atrice Lane,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0157,5/21/1970,Partial High School,Professional,M,M,0,4,5,5,129751,162,1
22791,,Taylor,,Jenkins,,2466 Clearland Circle,,Chula Vista,California,United States,91910,572-555-0144,3/10/1952,High School,Professional,F,M,1,2,1,2,79663,64,1
16272,,Raul,D,Deng,,3751 Anchor Dr.,,Milton Keynes,England,United Kingdom,MK8 8ZD,1 (11) 500 555-0118,8/7/1965,High School,Manual,M,S,1,1,2,2,17421,80,1
18502,,Pamela,,Madan,,8494 Rollingwood Dr.,,Chula Vista,California,United States,91910,481-555-0164,10/4/1974,High School,Professional,F,M,1,2,0,0,84445,56,0
23359,,Dalton,,Alexander,,5256 Lorie Lane,,Downey,California,United States,90241,585-555-0135,6/9/1966,Graduate Degree,Management,M,S,0,3,1,1,174735,102,1
29267,,Jordan,A,Perez,,8989 Twincreek Ct.,,Shawnee,British Columbia,Canada,V8Z 4N5,394-555-0196,10/19/1960,Partial College,Professional,F,M,1,3,4,5,106885,96,0
11450,,Brett,,Mehta,,7411 Crivello Avenue,,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0187,11/12/1975,High School,Management,M,S,1,4,5,5,168818,150,1
12115,,Chloe,R,Richardson,,7563 Florencia,,Lebanon,Oregon,United States,97355,890-555-0130,2/8/1951,High School,Professional,F,S,1,2,1,2,70970,51,0
11599,,Melody,,Diaz,,Attaché de Presse,,Les Ulis,Essonne,France,91940,1 (11) 500 555-0114,9/16/1977,High School,Manual,F,S,0,1,0,0,15813,42,0
21375,,Carl,,Sharma,,9072 Roland Drive,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0150,5/24/1949,Partial High School,Clerical,M,S,1,2,1,2,31928,72,0
17426,,Donna,J,Shan,,7655 Greer Ave,,Berkeley,California,United States,94704,945-555-0193,3/19/1962,Bachelors ,Management,F,S,0,1,3,3,139359,79,1
19026,,Logan,J,Hayes,,5464 Olive Ave,,Cliffside,British Columbia,Canada,V8Y 1L1,758-555-0153,11/6/1952,High School,Professional,M,S,1,2,1,2,92835,84,1
27650,,Richard,,Griffin,,4524 P St.,,Lake Oswego,Oregon,United States,97034,111-555-0166,2/15/1955,High School,Professional,M,M,1,0,3,4,92321,123,0
11172,,Gabrielle,J,Adams,,5621 Arcadia Pl.,,Lynnwood,Washington,United States,98036,403-555-0152,11/21/1967,Bachelors ,Management,F,M,1,2,0,1,97616,55,0
27892,,Isabella,,Foster,,9355 Slow Creek Road,,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0188,10/11/1960,Graduate Degree,Clerical,F,M,0,0,0,3,55408,52,0
20035,,Cesar,,Fernandez,,9699 Gilardy Drive,,Cliffside,British Columbia,Canada,V8Y 1L1,677-555-0141,3/1/1963,Bachelors ,Professional,M,M,1,2,2,4,111235,111,1
14477,,Lauren,D,Lee,,3543 Hilton Way,,Santa Cruz,California,United States,95062,181-555-0113,8/7/1955,High School,Professional,F,S,1,0,3,4,77387,70,1
18508,,Michele,,Chander,,2785 Snow Drive,,Berkeley,California,United States,94704,164-555-0130,7/24/1957,Partial College,Professional,F,S,1,0,2,3,75011,71,1
17459,,Cassidy,,Barnes,,8716 Pepper Way,,Berkeley,California,United States,94704,825-555-0169,5/6/1954,High School,Professional,F,M,1,0,1,3,85000,64,0
15213,,Briana,L,Martin,,1301 Stanbridge Ct,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0180,7/6/1961,Partial College,Skilled Manual,F,M,1,1,0,1,66048,54,0
14677,,Ross,,Hernandez,,4223 Almond Ave.,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0120,10/10/1966,Graduate Degree,Management,M,S,1,3,5,5,148124,155,1
19232,,Candice,,Chow,,1133 Leisure Lane,,Burnaby,British Columbia,Canada,V3J 6Z3,427-555-0160,11/13/1959,Graduate Degree,Skilled Manual,F,S,1,0,0,4,85325,54,1
12746,,Juan,M,Torres,,2874 Tice,,Bury,England,United Kingdom,PE17,1 (11) 500 555-0173,4/18/1971,Partial High School,Manual,M,S,0,2,0,0,23268,59,0
23666,,Olivia,,Anderson,,4392 Ahneita Dr.,,Tacoma,Washington,United States,98403,312-555-0162,10/18/1948,High School,Professional,F,M,1,2,0,4,56453,48,0
15160,,Candace,S,Van,,420 Royal Links Circle,,Chula Vista,California,United States,91910,954-555-0133,1/20/1942,Bachelors ,Management,F,M,1,2,0,5,98790,44,0
15188,,Isaac,S,Watson,,2951 Cape Cod Way,,Marysville,Washington,United States,98270,149-555-0137,3/10/1974,Partial College,Professional,M,S,1,2,0,0,101495,78,0
16118,,James,A,Wright,,8478 Eastgate Ave.,,Oakland,California,United States,94611,726-555-0143,9/3/1962,Bachelors ,Professional,M,M,0,1,0,1,91546,79,0
12853,,Evelyn,,Malhotra,,6820 Willow Pass Dr,,Gloucestershire,England,United Kingdom,GL7 1RY,1 (11) 500 555-0134,8/25/1963,Bachelors ,Skilled Manual,F,M,1,0,0,1,66108,56,0
19380,,Marshall,,Luo,,Attaché de Presse,,Orleans,Loiret,France,45000,1 (11) 500 555-0125,7/11/1975,Partial College,Clerical,M,S,0,1,0,0,58217,59,0
19821,,Tabitha,E,Vazquez,,1133 Fillet Ave,,Beverly Hills,California,United States,90210,627-555-0117,6/14/1956,Partial College,Professional,F,M,0,2,0,3,75049,45,0
14262,,Jon,L,He,,3440 Concord Ct.,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0153,11/11/1953,Graduate Degree,Management,M,M,1,2,0,2,105368,84,0
20673,,Dylan,A,Washington,,2296 Rapallo Lane,,Novato,California,United States,94947,524-555-0198,10/23/1970,Graduate Degree,Professional,M,M,1,0,0,4,119855,87,0
26706,,Bailey,B,Mitchell,,3268 Hazelwood Lane,,Vancouver,British Columbia,Canada,V7L 4J4,315-555-0122,1/16/1961,Partial College,Professional,F,M,0,3,4,5,73852,85,0
24243,,Karen,,Lin,,8741 Clyde Street,,Seaford,Victoria,Australia,3198,1 (11) 500 555-0123,7/8/1946,Partial College,Clerical,F,M,1,2,0,2,31336,45,0
22507,,Louis,J,Wang,,Dunckerstr 185,,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0142,7/13/1965,Partial College,Clerical,M,S,0,1,2,2,53908,93,1
22440,,Robyn,,Sanz,,"76, avenue de Villiers",,Verrieres Le Buisson,Essonne,France,91370,1 (11) 500 555-0123,5/20/1969,Bachelors ,Clerical,F,S,0,0,0,0,45444,45,0
20025,,Bryce,O,Bell,,475 Grant St.,,Everett,Washington,United States,98201,203-555-0116,9/22/1964,Bachelors ,Professional,M,S,0,1,0,0,78410,75,1
16178,,Alfredo,,Carlson,,1318 Nottingham Pl.,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0164,11/16/1968,Bachelors ,Professional,M,M,1,4,5,5,125584,162,1
15138,,Monique,J,Hernandez,,2200 Rock Oak Road,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0139,6/20/1972,High School,Management,F,S,1,3,5,5,105253,90,1
23704,,Christopher,J,Moore,,3792 Esperanza Drive,,Lakewood,California,United States,90712,965-555-0154,1/16/1946,High School,Professional,M,S,1,4,0,5,56774,64,1
11749,,Eduardo,C,Jackson,,5524 Virgil St,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0114,9/13/1969,Graduate Degree,Management,M,M,0,1,4,4,143760,153,1
19428,,Eric,B,Turner,,Waldstr 191,,Darmstadt,Hessen,Germany,64283,1 (11) 500 555-0115,4/27/1970,Bachelors ,Clerical,M,M,1,0,0,0,72300,76,0
14192,,Ronald,,Kapoor,,"14, boulevard Tremblay",,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0125,8/23/1950,High School,Management,M,M,1,3,1,4,120928,97,1
21978,,Tracy,E,Deng,,6045 Elwood Drive,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0157,3/8/1967,Bachelors ,Professional,F,M,1,0,4,4,114412,89,1
12083,,Kayla,,Alexander,,2908 Piper Ridge Court,,Edmonds,Washington,United States,98020,179-555-0179,2/28/1946,Bachelors ,Management,F,M,1,1,1,4,75008,61,0
22427,,Willie,W,Sharma,,6286 Mt. Sequoia Ct.,,Maidenhead,England,United Kingdom,SL67RJ,1 (11) 500 555-0149,4/15/1960,Bachelors ,Clerical,M,S,0,0,0,3,59944,65,1
14787,,Tabitha,,Smith,,5922 Maywood Ln,,Birmingham,England,United Kingdom,B29 6SL,1 (11) 500 555-0183,6/20/1966,High School,Manual,F,S,0,1,1,1,25976,45,0
13814,,Sarah,R,Walker,,6832 Cunha Ct.,,Bury,England,United Kingdom,PE17,1 (11) 500 555-0193,3/8/1979,Partial College,Clerical,F,S,1,2,3,3,46651,64,1
23433,,Pedro,A,Muñoz,,5201 Dumbarton Street,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0121,4/9/1968,Bachelors ,Professional,M,S,0,1,0,0,106144,82,0
20270,,Kevin,L,Phillips,,2756 Eastgate Ave.,,Imperial Beach,California,United States,91932,128-555-0160,5/4/1976,High School,Skilled Manual,M,M,1,2,0,0,51903,69,0
20778,,Seth,R,Ramirez,,2702 North Ridge Dr.,,Sedro Woolley,Washington,United States,98284,919-555-0187,10/4/1959,Graduate Degree,Skilled Manual,M,M,1,0,0,4,100650,76,0
13842,,Kenneth,J,Xie,,Hochstr 8111,,Braunschweig,Nordrhein-Westfalen,Germany,38001,1 (11) 500 555-0124,7/16/1974,Partial High School,Manual,M,S,0,2,0,0,12866,56,0
18493,,Kaitlin,,McDonald,,3543 Lori Dr.,Apt 110c,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0134,9/3/1958,Bachelors ,Management,F,M,1,3,1,1,103607,68,1
22277,,Arianna,A,Torres,,4046 Maywood Lane,,Port Orchard,Washington,United States,98366,714-555-0177,7/25/1965,Bachelors ,Professional,F,S,0,1,0,0,56374,50,1
18607,,Katherine,B,Taylor,,886 Panoramic Drive,,Oregon City,Oregon,United States,97045,809-555-0139,6/13/1964,Bachelors ,Skilled Manual,F,S,1,2,2,4,79375,62,1
28488,,Reginald,,Travers,,8158 Tweed Lane,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0188,11/6/1977,Partial College,Manual,M,S,1,0,0,0,20629,58,0
15643,,Omar,,Raji,,5121 Mount Hood Circle,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0134,9/20/1977,High School,Manual,M,S,1,2,0,0,21966,53,0
17639,,Heather,,Ma,,9021 Santa Monica Drive,,London,England,United Kingdom,SE1 8HL,1 (11) 500 555-0143,4/7/1972,Partial College,Clerical,F,S,1,0,2,2,34311,51,1
23401,,Evan,,Brooks,,381 Marina Village Pkwy.,,Vancouver,British Columbia,Canada,V7L 4J4,895-555-0130,3/17/1959,Bachelors ,Professional,M,M,1,1,3,4,101513,130,0
15872,,Gabriella,Z,Gonzalez,,5828 E. 102nd Street,,Victoria,British Columbia,Canada,V8V,305-555-0149,10/2/1972,Graduate Degree,Skilled Manual,F,M,1,0,1,1,50216,61,1
18141,,Deanna,,Chandra,,9340 Brook Way,,Berkshire,England,United Kingdom,RG11 5TP,1 (11) 500 555-0180,10/7/1955,Partial College,Professional,F,M,1,3,4,4,134380,96,1
15745,,Julian,,Hayes,,8426 Easley Dr.,,Bellingham,Washington,United States,98225,963-555-0130,8/15/1942,Graduate Degree,Management,M,M,1,3,4,4,173993,144,0
23948,,Katelyn,,Rivera,,1030 Ambush Dr.,,Bury,England,United Kingdom,PE17,1 (11) 500 555-0163,2/27/1976,High School,Manual,F,S,1,1,0,0,18713,40,0
18399,,Sara,D,Torres,,7740 LaCrosse Ave,,Concord,California,United States,94519,793-555-0141,2/9/1962,Partial College,Professional,F,S,1,4,3,3,147228,79,1
12144,,Kelly,,Jenkins,,4511 Gathering Court,,Port Orchard,Washington,United States,98366,131-555-0124,11/10/1965,Partial College,Professional,F,M,1,4,1,4,82926,62,1
17465,,Arianna,,Stewart,,2444 Appalachian Drive,,Olympia,Washington,United States,98501,197-555-0116,12/24/1952,Partial College,Professional,F,S,1,2,0,3,52395,47,0
14654,,Kyle,P,Collins,,9249 Norris Court,,Marysville,Washington,United States,98270,485-555-0175,8/14/1959,Bachelors ,Professional,M,M,1,0,3,4,102334,125,1
24746,,Ian,T,Russell,,9899 Scenic Ct.,,Langley,British Columbia,Canada,V3A 4R2,592-555-0154,8/14/1957,Partial High School,Clerical,M,S,1,2,1,2,21678,68,0
23695,,Elijah,,Coleman,,7960 Cedar Pointe Loop,,Burlingame,California,United States,94010,810-555-0112,8/14/1945,Partial High School,Skilled Manual,M,S,0,3,0,5,48503,62,0
22811,,Brent,,Stone,,7578 Sierra Road,,Gloucestershire,England,United Kingdom,GL7 1RY,1 (11) 500 555-0135,6/16/1945,Bachelors ,Management,M,M,1,4,4,4,163032,146,0
12611,,Manuel,,Sara,,878 Rancho View Drive,,Watford,England,United Kingdom,WA3,1 (11) 500 555-0113,4/11/1970,Partial College,Manual,M,S,1,1,0,0,26109,67,1
22892,,Timothy,E,Mitchell,,6821 Sepulveda Ct.,,Downey,California,United States,90241,521-555-0198,4/17/1959,Graduate Degree,Professional,M,S,0,1,0,1,122288,75,1
12143,,Logan,K,Turner,,2803 Fawn Glen Circle,,Port Orchard,Washington,United States,98366,178-555-0116,11/13/1965,Bachelors ,Management,M,M,1,4,1,4,125526,98,0
20656,,Marcus,L,Perry,,8501 Second Ave.,,Sooke,British Columbia,Canada,V0,237-555-0115,4/21/1970,Graduate Degree,Professional,M,M,1,0,0,1,113696,82,1
17794,,Theodore,,Rowe,,7680 Ashwood Dr,,London,England,United Kingdom,W10 6BL,1 (11) 500 555-0170,2/9/1966,Bachelors ,Clerical,M,M,1,1,1,1,69927,92,0
27372,,Andre,,Sai,,2530 C Del Rio Circle,,Bradenton,Florida,United States,34205,724-555-0116,2/1/1948,High School,Professional,M,S,0,2,0,4,57291,66,0
19105,,Stacy,S,Dominguez,,9712 Lexington Road,,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0136,4/3/1971,Bachelors ,Management,F,S,1,4,5,5,155266,98,1
22989,,Megan,D,Butler,,3665 Oak Creek Ct.,,Concord,California,United States,94519,129-555-0170,7/8/1976,Partial College,Skilled Manual,F,M,1,1,0,0,58856,48,0
22297,,Jasmine,A,Garcia,,7583 Green Hill Rd,,Redwood City,California,United States,94063,121-555-0131,8/19/1968,Bachelors ,Professional,F,S,1,1,0,0,85963,50,1
11866,,Lucas,L,Scott,,1218 Woodside Court,,Glendale,California,United States,91203,764-555-0119,7/2/1961,Partial College,Skilled Manual,M,M,0,1,0,1,91358,80,1
14212,,Erick,W,Madan,,2938 Woodsworth Lane,,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0145,5/3/1975,Bachelors ,Professional,M,S,0,3,0,0,126781,76,1
12070,,Luke,J,Ross,,2749 Greenbush Drive,,Beverly Hills,California,United States,90210,258-555-0153,9/3/1944,Bachelors ,Management,M,M,1,2,0,4,102488,78,0
23375,,Christian,D,Zhang,,5872 Matterhorn Court,,Santa Cruz,California,United States,95062,346-555-0177,5/7/1962,Bachelors ,Professional,M,M,0,1,0,1,98390,80,1
13237,,Devin,E,Stewart,,5540 Joseph Ave.,,Torrance,California,United States,90505,847-555-0130,4/22/1948,Bachelors ,Management,M,M,0,2,1,4,98713,96,0
29066,,Ricky,,Suarez,,9605 William Reed Drive,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0128,1/28/1946,Bachelors ,Management,M,M,1,2,0,2,65417,73,0
14328,,Andrea,L,Rogers,,9669 Cynthia Dr.,,Shawnee,British Columbia,Canada,V9B 2C3,830-555-0152,8/8/1976,High School,Skilled Manual,F,S,0,2,0,0,51443,43,0
17703,,Pamela,M,Fernandez,,"3, rue Pierre-Demoulin",,Dunkerque,Nord,France,59140,1 (11) 500 555-0113,2/18/1966,Graduate Degree,Manual,F,M,1,0,0,1,41321,47,0
14750,,Mary,S,Green,,2747 Cranbrook Way,,Novato,California,United States,94947,145-555-0147,11/5/1956,Partial College,Clerical,F,M,1,1,0,1,49244,50,0
15057,,Regina,M,Chandra,,4012 Lime Ridge Drive,,London,England,United Kingdom,W10 6BL,1 (11) 500 555-0161,6/27/1959,Partial College,Manual,F,S,1,1,0,2,26823,42,0
15054,,Roger,L,Anand,,Parise Straße 7556,,München,Hessen,Germany,80074,1 (11) 500 555-0142,2/14/1959,Partial College,Manual,M,S,1,1,0,2,20836,59,0
22976,,Eric,,Foster,,1905 Horseshoe Circle,,Oak Bay,British Columbia,Canada,V8P,295-555-0116,4/9/1978,High School,Skilled Manual,M,S,0,2,0,0,65674,67,1
12504,,Arthur,A,Gutierrez,,3859 Argyll Ave,,Gloucestershire,England,United Kingdom,GL7 1RY,1 (11) 500 555-0113,2/20/1963,Bachelors ,Skilled Manual,M,M,1,0,0,1,50813,73,0
28813,,Cameron,J,Washington,,1351 Boxer Blvd.,,Redwood City,California,United States,94063,809-555-0161,11/6/1971,High School,Skilled Manual,M,M,1,3,4,4,59734,128,0
20009,,Noah,E,Walker,,3111 First Ave.,,West Covina,California,United States,91791,736-555-0115,8/3/1966,Graduate Degree,Professional,M,S,1,0,0,0,124103,75,1
24505,,Clifford,,Gonzalez,,8612 Pembrook Court,,Perth,South Australia,Australia,6006,1 (11) 500 555-0161,12/11/1943,Bachelors ,Management,M,M,1,2,0,2,72663,73,0
13011,,Anne,,Ortega,,9327 Greenbrook Dr.,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0122,5/4/1965,Bachelors ,Professional,F,S,0,1,0,0,94790,48,0
22096,,Bryce,D,Cooper,,4399 Price Lane,,Bellingham,Washington,United States,98225,414-555-0161,1/22/1954,Partial High School,Skilled Manual,M,S,1,2,0,2,67834,67,1
19012,,Oscar,C,Bryant,,3802 Glenmount Dr.,,Spring Valley,California,United States,91977,930-555-0134,4/13/1950,Bachelors ,Management,M,M,1,1,1,3,109314,93,1
26279,,Trinity,J,Sanchez,,619 Concord Ct.,,N. Vancouver,British Columbia,Canada,V7L 4J4,876-555-0130,12/7/1959,Partial College,Clerical,F,S,1,1,0,2,46960,42,0
12330,,Preston,M,Raman,,Heiderplatz 918,,Essen,Hamburg,Germany,45001,1 (11) 500 555-0168,6/21/1949,Partial College,Management,M,M,1,4,4,4,125433,142,0
19031,,Regina,S,Perez,,6469 Climbing Dr.,,London,England,United Kingdom,W10 6BL,1 (11) 500 555-0129,7/13/1957,High School,Professional,F,M,1,2,4,4,131262,97,1
17994,,Bradley,T,Xu,,Erftplatz 93,,Berlin,Hamburg,Germany,10791,1 (11) 500 555-0127,8/4/1964,High School,Manual,M,S,1,2,2,2,32352,81,1
20884,,Darren,,Schmidt,,"1211, rue des Ecoles",,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0180,1/9/1967,Bachelors ,Clerical,M,S,0,0,1,1,61448,83,1
15914,,Logan,A,Bryant,,4569 La Salle Ct.,,Puyallup,Washington,United States,98371,206-555-0173,8/22/1952,Partial College,Professional,M,S,1,2,2,4,100560,101,1
23604,,Troy,J,Kovar,,Carlsplatz 4630,,Essen,Hamburg,Germany,45001,1 (11) 500 555-0123,5/25/1955,Partial College,Professional,M,S,0,4,4,4,162376,142,1
18175,,Carrie,E,Hernandez,,"42, impasse Ste-Madeleine",,Paris,Seine (Paris),France,75007,1 (11) 500 555-0114,5/16/1950,High School,Management,F,M,0,3,1,4,98788,61,0
11687,,Cody,,Torres,,3889 Castle Hill Road,,La Jolla,California,United States,92806,269-555-0120,7/13/1965,Bachelors ,Professional,M,S,0,1,0,0,70658,71,1
15417,,Alvin,,Lu,,5010 Orange Street,,Chula Vista,California,United States,91910,167-555-0176,6/5/1941,Graduate Degree,Management,M,S,1,2,0,5,93870,68,0
18641,,Cameron,,Garcia,,7411 Crivello Avenue,,Cliffside,British Columbia,Canada,V8Y 1L1,701-555-0114,11/12/1975,Partial College,Clerical,M,S,1,2,3,3,48952,95,1
26120,,Miguel,,Lewis,,7943 Walnut Ave,,Chula Vista,California,United States,91910,850-555-0119,4/21/1951,Partial College,Professional,M,S,0,2,0,3,54564,69,0
